ccle_name,canonical_ccle_name,broad_id
ESO26_OESOPHAGUS,ESO26_OESOPHAGUS,ACH-001496
ESO51_OESOPHAGUS,ESO51_OESOPHAGUS,ACH-001497
FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001498
FLAM76_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,FLAM76_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001499
FLAM76_HAEMATOPOIETIC_AND_LYMPHOID,FLAM76_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001499
FLO1_OESOPHAGUS,FLO1_OESOPHAGUS,ACH-001500
FTC236_THYROID,FTC236_THYROID,ACH-001501
GCT27_TESTIS,GCT27_TESTIS,ACH-001502
GCT27_TESTES,GCT27_TESTIS,ACH-001502
GUMBUS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,GUMBUS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001503
GUMBUS_HAEMATOPOIETIC_AND_LYMPHOID,GUMBUS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001503
H314_UPPER_AERODIGESTIVE_TRACT,H314_UPPER_AERODIGESTIVE_TRACT,ACH-001508
H357_UPPER_AERODIGESTIVE_TRACT,H357_UPPER_AERODIGESTIVE_TRACT,ACH-001509
H376_UPPER_AERODIGESTIVE_TRACT,H376_UPPER_AERODIGESTIVE_TRACT,ACH-001510
H413_UPPER_AERODIGESTIVE_TRACT,H413_UPPER_AERODIGESTIVE_TRACT,ACH-001511
HAC2_OVARY,HAC2_OVARY,ACH-001512
HCA1_CERVIX,HCA1_CERVIX,ACH-001513
HCC1008_BREAST,HCC1008_BREAST,ACH-001514
HCS2_CERVIX,HCS2_CERVIX,ACH-001515
HCSC1_CERVIX,HCSC1_CERVIX,ACH-001516
HEC1_ENDOMETRIUM,HEC1_ENDOMETRIUM,ACH-001517
HEC116_ENDOMETRIUM,HEC116_ENDOMETRIUM,ACH-001518
HEMCSS_BONE,HEMCSS_BONE,ACH-001519
HEMCSS_SOFT_TISSUE,HEMCSS_BONE,ACH-001519
HG3_HAEMATOPOIETIC_AND_LYMPHOID,HG3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001520
HG3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HG3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001520
HKA1_SKIN,HKA1_SKIN,ACH-001521
HMY1_SKIN,HMY1_SKIN,ACH-001522
HSC1_SKIN,HSC1_SKIN,ACH-001523
HSC5_SKIN,HSC5_SKIN,ACH-001524
HT3_CERVIX,HT3_CERVIX,ACH-001525
HUO9_BONE,HUO9_BONE,ACH-001526
I83E95_HAEMATOPOIETIC_AND_LYMPHOID,I83E95_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001527
I83E95_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,I83E95_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001527
IHH4_THYROID,IHH4_THYROID,ACH-001528
JAR_PLACENTA,JAR_PLACENTA,ACH-001529
JEG3_PLACENTA,JEG3_PLACENTA,ACH-001530
JIM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JIM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001531
JIM3_HAEMATOPOIETIC_AND_LYMPHOID,JIM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001531
JMURTK2_SOFT_TISSUE,JMURTK2_SOFT_TISSUE,ACH-001532
KARPAS1718_HAEMATOPOIETIC_AND_LYMPHOID,KARPAS1718_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001533
KARPAS1718_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS1718_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001533
KARPAS417_HAEMATOPOIETIC_AND_LYMPHOID,KARPAS417_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001534
KARPAS417_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS417_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001534
KHOS312H_BONE,KHOS312H_BONE,ACH-001535
KKU100_BILIARY_TRACT,KKU100_BILIARY_TRACT,ACH-001536
KKU055_BILIARY_TRACT,KKU055_BILIARY_TRACT,ACH-001537
KKU213_BILIARY_TRACT,KKU213_BILIARY_TRACT,ACH-001538
KML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001539
KML1_HAEMATOPOIETIC_AND_LYMPHOID,KML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001539
KMLS1_SOFT_TISSUE,KMLS1_SOFT_TISSUE,ACH-001540
KMS28PE_HAEMATOPOIETIC_AND_LYMPHOID,KMS28PE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001541
KMS28PE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS28PE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001541
KON_UPPER_AERODIGESTIVE_TRACT,KON_UPPER_AERODIGESTIVE_TRACT,ACH-001542
KOSC2CL343_UPPER_AERODIGESTIVE_TRACT,KOSC2CL343_UPPER_AERODIGESTIVE_TRACT,ACH-001543
KYAE1_OESOPHAGUS,KYAE1_OESOPHAGUS,ACH-001544
LI90_LIVER,LI90_LIVER,ACH-001545
LIM1215_LARGE_INTESTINE,LIM1215_LARGE_INTESTINE,ACH-001546
LO68_LUNG,LO68_LUNG,ACH-001547
LS_AUTONOMIC_GANGLIA,LS_AUTONOMIC_GANGLIA,ACH-001548
LU135_LUNG,LU135_LUNG,ACH-001549
MCC13_SKIN,MCC13_SKIN,ACH-001550
MCC142_SKIN,MCC142_SKIN,ACH-001551
MCC26_SKIN,MCC26_SKIN,ACH-001552
MEGA2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MEGA2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001553
MEGA2_HAEMATOPOIETIC_AND_LYMPHOID,MEGA2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001553
MEL202_UVEA,MEL202_UVEA,ACH-001554
MEL202_UVEAL,MEL202_UVEA,ACH-001554
MEL202_EYE,MEL202_UVEA,ACH-001554
MERO14_PLEURA,MERO14_PLEURA,ACH-001555
MERO14_LUNG,MERO14_PLEURA,ACH-001555
MERO25_LUNG,MERO25_PLEURA,ACH-001556
MERO25_PLEURA,MERO25_PLEURA,ACH-001556
MERO41_PLEURA,MERO41_PLEURA,ACH-001557
MERO41_LUNG,MERO41_PLEURA,ACH-001557
MERO48A_PLEURA,MERO48A_PLEURA,ACH-001558
MERO48A_LUNG,MERO48A_PLEURA,ACH-001558
MERO82_LUNG,MERO82_PLEURA,ACH-001559
MERO82_PLEURA,MERO82_PLEURA,ACH-001559
MERO83_PLEURA,MERO83_PLEURA,ACH-001560
MERO83_LUNG,MERO83_PLEURA,ACH-001560
MERO84_PLEURA,MERO84_PLEURA,ACH-001561
MERO84_LUNG,MERO84_PLEURA,ACH-001561
MERO95_PLEURA,MERO95_PLEURA,ACH-001562
MERO95_LUNG,MERO95_PLEURA,ACH-001562
MM127_SKIN,MM127_SKIN,ACH-001563
MM138_SKIN,MM138_SKIN,ACH-001564
MM170_SKIN,MM170_SKIN,ACH-001565
MM370_SKIN,MM370_SKIN,ACH-001566
MM383_SKIN,MM383_SKIN,ACH-001567
MM386_SKIN,MM386_SKIN,ACH-001568
MM415_SKIN,MM415_SKIN,ACH-001569
MM426_SKIN,MM426_SKIN,ACH-001570
MO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001571
MOB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001572
MOLM1_HAEMATOPOIETIC_AND_LYMPHOID,MOLM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001573
MOLM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001573
MOLM14_HAEMATOPOIETIC_AND_LYMPHOID,MOLM14_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001574
MOLM14_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM14_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001574
MOLM20_HAEMATOPOIETIC_AND_LYMPHOID,MOLM20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001575
MOLM20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001575
MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001576
MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID,MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001576
MUTZ8_HAEMATOPOIETIC_AND_LYMPHOID,MUTZ8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001577
MUTZ8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MUTZ8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001577
NCCIT_TESTES,NCCIT_TESTIS,ACH-001578
NCCIT_TESTIS,NCCIT_TESTIS,ACH-001578
NCCOVCK119_OVARY,NCCOVCK119_OVARY,ACH-001579
NCCRBC39_AUTONOMIC_GANGLIA,NCCRBC39_AUTONOMIC_GANGLIA,ACH-001580
NCCRBC51_AUTONOMIC_GANGLIA,NCCRBC51_AUTONOMIC_GANGLIA,ACH-001581
NCCRBC53_AUTONOMIC_GANGLIA,NCCRBC53_AUTONOMIC_GANGLIA,ACH-001582
NCCRBC54_AUTONOMIC_GANGLIA,NCCRBC54_AUTONOMIC_GANGLIA,ACH-001583
NCCRBC56_AUTONOMIC_GANGLIA,NCCRBC56_AUTONOMIC_GANGLIA,ACH-001584
NCCRBC57_AUTONOMIC_GANGLIA,NCCRBC57_AUTONOMIC_GANGLIA,ACH-001585
NCCRBC59_AUTONOMIC_GANGLIA,NCCRBC59_AUTONOMIC_GANGLIA,ACH-001586
NCCRBC67_AUTONOMIC_GANGLIA,NCCRBC67_AUTONOMIC_GANGLIA,ACH-001587
NCCRBC83_AUTONOMIC_GANGLIA,NCCRBC83_AUTONOMIC_GANGLIA,ACH-001588
NCCRBC92_AUTONOMIC_GANGLIA,NCCRBC92_AUTONOMIC_GANGLIA,ACH-001589
NCCRBCT1_AUTONOMIC_GANGLIA,NCCRBCT1_AUTONOMIC_GANGLIA,ACH-001590
NCIH1417_LUNG,NCIH1417_LUNG,ACH-001591
NCIH1522_LUNG,NCIH1522_LUNG,ACH-001592
NCIH1672_LUNG,NCIH1672_LUNG,ACH-001593
NCIH2107_LUNG,NCIH2107_LUNG,ACH-001594
NCIH2108_LUNG,NCIH2108_LUNG,ACH-001595
NCIH2195_LUNG,NCIH2195_LUNG,ACH-001596
NCIH220_LUNG,NCIH220_LUNG,ACH-001597
NCIH295R_AUTONOMIC_GANGLIA,NCIH295R_AUTONOMIC_GANGLIA,ACH-001598
NCIH64_LUNG,NCIH64_LUNG,ACH-001599
NCIH711_LUNG,NCIH711_LUNG,ACH-001600
NCIH719_LUNG,NCIH719_LUNG,ACH-001601
NCIH865_LUNG,NCIH865_LUNG,ACH-001602
NH12_AUTONOMIC_GANGLIA,NH12_AUTONOMIC_GANGLIA,ACH-001603
NH12_CENTRAL_NERVOUS_SYSTEM,NH12_AUTONOMIC_GANGLIA,ACH-001603
NJG_PLACENTA,NJG_PLACENTA,ACH-001604
NO10_CENTRAL_NERVOUS_SYSTEM,NO10_CENTRAL_NERVOUS_SYSTEM,ACH-001605
NO11_CENTRAL_NERVOUS_SYSTEM,NO11_CENTRAL_NERVOUS_SYSTEM,ACH-001606
NOZ_LIVER,NOZ_LIVER,ACH-001607
NP2_CENTRAL_NERVOUS_SYSTEM,NP2_CENTRAL_NERVOUS_SYSTEM,ACH-001608
NP3_CENTRAL_NERVOUS_SYSTEM,NP3_CENTRAL_NERVOUS_SYSTEM,ACH-001609
NP5_CENTRAL_NERVOUS_SYSTEM,NP5_CENTRAL_NERVOUS_SYSTEM,ACH-001610
NP8_CENTRAL_NERVOUS_SYSTEM,NP8_CENTRAL_NERVOUS_SYSTEM,ACH-001611
OCIAML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001612
OCIAML1_HAEMATOPOIETIC_AND_LYMPHOID,OCIAML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001612
OCIAML4_HAEMATOPOIETIC_AND_LYMPHOID,OCIAML4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001613
OCIAML4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001613
OCIAML6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001614
OCIAML6_HAEMATOPOIETIC_AND_LYMPHOID,OCIAML6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001614
OCILY1_HAEMATOPOIETIC_AND_LYMPHOID,OCILY1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001615
OCILY1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCILY1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001615
OCILY18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCILY18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001616
OCILY18_HAEMATOPOIETIC_AND_LYMPHOID,OCILY18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001616
OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001617
OCIM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001618
OCIM2_HAEMATOPOIETIC_AND_LYMPHOID,OCIM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001618
OCUG1_BILIARY_TRACT,OCUG1_BILIARY_TRACT,ACH-001619
ONDA10_CENTRAL_NERVOUS_SYSTEM,ONDA10_CENTRAL_NERVOUS_SYSTEM,ACH-001620
ONDA11_CENTRAL_NERVOUS_SYSTEM,ONDA11_CENTRAL_NERVOUS_SYSTEM,ACH-001621
ONDA7_CENTRAL_NERVOUS_SYSTEM,ONDA7_CENTRAL_NERVOUS_SYSTEM,ACH-001622
ONDA8_CENTRAL_NERVOUS_SYSTEM,ONDA8_CENTRAL_NERVOUS_SYSTEM,ACH-001623
ONDA9_CENTRAL_NERVOUS_SYSTEM,ONDA9_CENTRAL_NERVOUS_SYSTEM,ACH-001624
OSC19_UPPER_AERODIGESTIVE_TRACT,OSC19_UPPER_AERODIGESTIVE_TRACT,ACH-001625
OSC20_UPPER_AERODIGESTIVE_TRACT,OSC20_UPPER_AERODIGESTIVE_TRACT,ACH-001626
P4E6_PROSTATE,P4E6_PROSTATE,ACH-001627
PEA1_OVARY,PEA1_OVARY,ACH-001628
PEA2_OVARY,PEA2_OVARY,ACH-001629
PEO1_OVARY,PEO1_OVARY,ACH-001630
PEO16_OVARY,PEO16_OVARY,ACH-001631
PEO4_OVARY,PEO4_OVARY,ACH-001632
PEO6_OVARY,PEO6_OVARY,ACH-001633
PGA1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PGA1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001634
PGA1_HAEMATOPOIETIC_AND_LYMPHOID,PGA1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001634
PNT1A_PROSTATE,PNT1A_PROSTATE,ACH-001635
RAMOS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RAMOS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001636
RB247C_AUTONOMIC_GANGLIA,RB247C_AUTONOMIC_GANGLIA,ACH-001637
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638
ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001639
RS2_CENTRAL_NERVOUS_SYSTEM,RS2_CENTRAL_NERVOUS_SYSTEM,ACH-001640
SAT_UPPER_AERODIGESTIVE_TRACT,SAT_UPPER_AERODIGESTIVE_TRACT,ACH-001641
SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001642
SCCH196_SOFT_TISSUE,SCCH196_SOFT_TISSUE,ACH-001643
SCCH26_AUTONOMIC_GANGLIA,SCCH26_AUTONOMIC_GANGLIA,ACH-001644
SEKI_SKIN,SEKI_SKIN,ACH-001645
SERBOB_PROSTATE,SERBOB_PROSTATE,ACH-001646
SHI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SHI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001647
SHI1_HAEMATOPOIETIC_AND_LYMPHOID,SHI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001647
SHMAC4_PROSTATE,SHMAC4_PROSTATE,ACH-001648
SHMAC5_PROSTATE,SHMAC5_PROSTATE,ACH-001649
SISO_CERVIX,SISO_CERVIX,ACH-001650
SKGI_ENDOMETRIUM,SKGI_ENDOMETRIUM,ACH-001651
SKGII_ENDOMETRIUM,SKGII_ENDOMETRIUM,ACH-001652
SKGT2_STOMACH,SKGT2_STOMACH,ACH-001653
SKGT4_OESOPHAGUS,SKGT4_OESOPHAGUS,ACH-001654
SKN_SOFT_TISSUE,SKN_ENDOMETRIUM,ACH-001655
SKN_ENDOMETRIUM,SKN_ENDOMETRIUM,ACH-001655
SKN_URINARY_TRACT,SKN_ENDOMETRIUM,ACH-001655
SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001656
SNGII_ENDOMETRIUM,SNGII_ENDOMETRIUM,ACH-001657
SNU1528_BREAST,SNU1528_BREAST,ACH-001658
SNU1553_BREAST,SNU1553_BREAST,ACH-001659
SNU1581_BREAST,SNU1581_BREAST,ACH-001660
SNU1958_BREAST,SNU1958_BREAST,ACH-001661
SNU2372_BREAST,SNU2372_BREAST,ACH-001662
SNU334_BREAST,SNU334_BREAST,ACH-001663
SNU638_STOMACH,SNU638_STOMACH,ACH-001664
SR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001665
STC1_LUNG,STC1_LUNG,ACH-001666
SUCCS1_SOFT_TISSUE,SUCCS1_SOFT_TISSUE,ACH-001667
SUSA_TESTIS,SUSA_TESTIS,ACH-001668
SUSA_TESTES,SUSA_TESTIS,ACH-001668
TANOUE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TANOUE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001669
TANOUE_HAEMATOPOIETIC_AND_LYMPHOID,TANOUE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001669
TASK1_CENTRAL_NERVOUS_SYSTEM,TASK1_CENTRAL_NERVOUS_SYSTEM,ACH-001670
TASK1_BONE,TASK1_CENTRAL_NERVOUS_SYSTEM,ACH-001670
TERA1_SOFT_TISSUE,TERA1_TESTIS,ACH-001671
TERA1_TESTIS,TERA1_TESTIS,ACH-001671
TERA2_TESTIS,TERA2_TESTIS,ACH-001672
TERA2_SOFT_TISSUE,TERA2_TESTIS,ACH-001672
TFK1_BILIARY_TRACT,TFK1_BILIARY_TRACT,ACH-001673
TGW_AUTONOMIC_GANGLIA,TGW_AUTONOMIC_GANGLIA,ACH-001674
TR146_UPPER_AERODIGESTIVE_TRACT,TR146_UPPER_AERODIGESTIVE_TRACT,ACH-001675
TY82_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TY82_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001676
TY82_HAEMATOPOIETIC_AND_LYMPHOID,TY82_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001676
U2904_HAEMATOPOIETIC_AND_LYMPHOID,U2904_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001677
U2904_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U2904_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001677
U2940_HAEMATOPOIETIC_AND_LYMPHOID,U2940_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001678
U2940_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U2940_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001678
U2973_HAEMATOPOIETIC_AND_LYMPHOID,U2973_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001679
U2973_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U2973_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001679
U698M_HAEMATOPOIETIC_AND_LYMPHOID,U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001680
U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001680
UACC1598_OVARY,UACC1598_OVARY,ACH-001681
UACC2087_BREAST,UACC2087_BREAST,ACH-001682
UACC3133_BREAST,UACC3133_BREAST,ACH-001683
UCSDAML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UCSDAML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001684
UCSDAML1_HAEMATOPOIETIC_AND_LYMPHOID,UCSDAML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001684
UHO1_HAEMATOPOIETIC_AND_LYMPHOID,UHO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001685
UHO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UHO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001685
ULA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ULA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001686
ULA_HAEMATOPOIETIC_AND_LYMPHOID,ULA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001686
UMRC3_KIDNEY,UMRC3_KIDNEY,ACH-001687
UMRC7_KIDNEY,UMRC7_KIDNEY,ACH-001688
UOCM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UOCM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001689
UOCM1_HAEMATOPOIETIC_AND_LYMPHOID,UOCM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001689
UPCISCC026_UPPER_AERODIGESTIVE_TRACT,UPCISCC026_UPPER_AERODIGESTIVE_TRACT,ACH-001690
UPCISCC029A_UPPER_AERODIGESTIVE_TRACT,UPCISCC029A_UPPER_AERODIGESTIVE_TRACT,ACH-001691
UPCISCC040_UPPER_AERODIGESTIVE_TRACT,UPCISCC040_UPPER_AERODIGESTIVE_TRACT,ACH-001692
UPCISCC072_UPPER_AERODIGESTIVE_TRACT,UPCISCC072_UPPER_AERODIGESTIVE_TRACT,ACH-001693
UPCISCC074_UPPER_AERODIGESTIVE_TRACT,UPCISCC074_UPPER_AERODIGESTIVE_TRACT,ACH-001694
UPCISCC099_UPPER_AERODIGESTIVE_TRACT,UPCISCC099_UPPER_AERODIGESTIVE_TRACT,ACH-001695
UPCISCC111_UPPER_AERODIGESTIVE_TRACT,UPCISCC111_UPPER_AERODIGESTIVE_TRACT,ACH-001696
UPCISCC114_UPPER_AERODIGESTIVE_TRACT,UPCISCC114_UPPER_AERODIGESTIVE_TRACT,ACH-001697
UPCISCC116_UPPER_AERODIGESTIVE_TRACT,UPCISCC116_UPPER_AERODIGESTIVE_TRACT,ACH-001698
UPCISCC131_UPPER_AERODIGESTIVE_TRACT,UPCISCC131_UPPER_AERODIGESTIVE_TRACT,ACH-001699
UPCISCC172_UPPER_AERODIGESTIVE_TRACT,UPCISCC172_UPPER_AERODIGESTIVE_TRACT,ACH-001700
UPCISCC200_UPPER_AERODIGESTIVE_TRACT,UPCISCC200_UPPER_AERODIGESTIVE_TRACT,ACH-001701
VAESBJ_SOFT_TISSUE,VAESBJ_SOFT_TISSUE,ACH-001702
VAESBJ_BONE,VAESBJ_SOFT_TISSUE,ACH-001702
VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001703
VMRCMELG_SKIN,VMRCMELG_SKIN,ACH-001704
VP267_BREAST,VP267_BREAST,ACH-001705
WAC3CD5_HAEMATOPOIETIC_AND_LYMPHOID,WAC3CD5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001706
WAC3CD5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,WAC3CD5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001706
WAOSEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,WAOSEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001707
WAOSEL_HAEMATOPOIETIC_AND_LYMPHOID,WAOSEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001707
WSUFSCCL_HAEMATOPOIETIC_AND_LYMPHOID,WSUFSCCL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001708
WSUFSCCL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,WSUFSCCL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001708
WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001709
YNH1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,YNH1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001710
YNH1_HAEMATOPOIETIC_AND_LYMPHOID,YNH1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001710
PFSK1_CENTRAL_NERVOUS_SYSTEM,PFSK1_CENTRAL_NERVOUS_SYSTEM,ACH-001711
HS860_BONE,HS860T_BONE,ACH-001712
HS860T_BONE,HS860T_BONE,ACH-001712
HS704_BONE,HS704_BONE,ACH-001713
HS707T_BONE,HS707T_BONE,ACH-001714
HS707_BONE,HS707T_BONE,ACH-001714
CAL72_BONE,CAL72_BONE,ACH-001715
GOTO_AUTONOMIC_GANGLIA,GOTO_AUTONOMIC_GANGLIA,ACH-001716
OCIC1P_OVARY,OCIC1P_OVARY,ACH-001717
OCIC2P_OVARY,OCIC2P_OVARY,ACH-001718
OCIC4P_OVARY,OCIC4P_OVARY,ACH-001719
