entity:sample_id	fastq1	fastq2	star_bam_file	star_bam_index	star_chimeric_bam_file	star_transcriptome_bam	RNAseq_bai	RNAseq_bam	star_md_bam_file	bam_file	bam_index	transcriptome_bam	WES_bai	WES_bam
dm_ACH-000235	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/6fa5191d-4855-47bf-879b-ef91e48a9602/call-samtofastq/dm_ACH-000235_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/6fa5191d-4855-47bf-879b-ef91e48a9602/call-samtofastq/dm_ACH-000235_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8066b09e-4bc0-4a98-8dd4-2ac5e9accf62/call-star/star_out/dm_ACH-000235.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8066b09e-4bc0-4a98-8dd4-2ac5e9accf62/call-star/star_out/dm_ACH-000235.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8066b09e-4bc0-4a98-8dd4-2ac5e9accf62/call-star/star_out/dm_ACH-000235.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8066b09e-4bc0-4a98-8dd4-2ac5e9accf62/call-star/star_out/dm_ACH-000235.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28589.Panc_04.03.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28589.Panc_04.03.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/fd011160-232d-48ec-a76e-cc1930fccd6e/call-markduplicates/attempt-2/dm_ACH-000235.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000236	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5c3fae9b-1c9b-468e-aff0-f0f64d3ec542/call-samtofastq/dm_ACH-000236_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5c3fae9b-1c9b-468e-aff0-f0f64d3ec542/call-samtofastq/dm_ACH-000236_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/949babbb-b9f9-4985-b953-e5d49cfddf57/call-star/star_out/dm_ACH-000236.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/949babbb-b9f9-4985-b953-e5d49cfddf57/call-star/star_out/dm_ACH-000236.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/949babbb-b9f9-4985-b953-e5d49cfddf57/call-star/star_out/dm_ACH-000236.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/949babbb-b9f9-4985-b953-e5d49cfddf57/call-star/star_out/dm_ACH-000236.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27266.SW1417.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27266.SW1417.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/09b29766-a3d1-4cbd-b2d9-ffd33165e032/call-markduplicates/dm_ACH-000236.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000237	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/257e0e6d-8799-43c4-a74e-aeedb378fd8e/call-samtofastq/dm_ACH-000237_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/257e0e6d-8799-43c4-a74e-aeedb378fd8e/call-samtofastq/dm_ACH-000237_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a0604aca-7530-4866-92e7-b388c1c638c3/call-star/star_out/dm_ACH-000237.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a0604aca-7530-4866-92e7-b388c1c638c3/call-star/star_out/dm_ACH-000237.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a0604aca-7530-4866-92e7-b388c1c638c3/call-star/star_out/dm_ACH-000237.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a0604aca-7530-4866-92e7-b388c1c638c3/call-star/star_out/dm_ACH-000237.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26210.JHOM-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26210.JHOM-1.2.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/58da65ba-ae44-4719-b552-c24fcb4fef8e/call-markduplicates/dm_ACH-000237.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000238	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/f03f09c6-f69c-4567-ab87-80cdd8af5861/call-samtofastq/dm_ACH-000238_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/f03f09c6-f69c-4567-ab87-80cdd8af5861/call-samtofastq/dm_ACH-000238_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/004fe80d-8a99-4685-ac97-d26e89780422/call-star/star_out/dm_ACH-000238.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/004fe80d-8a99-4685-ac97-d26e89780422/call-star/star_out/dm_ACH-000238.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/004fe80d-8a99-4685-ac97-d26e89780422/call-star/star_out/dm_ACH-000238.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/004fe80d-8a99-4685-ac97-d26e89780422/call-star/star_out/dm_ACH-000238.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27220.SCC-4.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27220.SCC-4.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/30799e31-41f9-4b66-842f-76d6d8cb86ca/call-markduplicates/dm_ACH-000238.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000239	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/1f1244ef-a52a-4541-8717-35a489009544/call-samtofastq/dm_ACH-000239_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/1f1244ef-a52a-4541-8717-35a489009544/call-samtofastq/dm_ACH-000239_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/371cbcda-ba0e-4648-b858-de94f9509556/call-star/star_out/dm_ACH-000239.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/371cbcda-ba0e-4648-b858-de94f9509556/call-star/star_out/dm_ACH-000239.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/371cbcda-ba0e-4648-b858-de94f9509556/call-star/star_out/dm_ACH-000239.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/371cbcda-ba0e-4648-b858-de94f9509556/call-star/star_out/dm_ACH-000239.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28852.HuG1-N.3.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28852.HuG1-N.3.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/35790018-5022-4408-ab56-a4aaa4a03db9/call-markduplicates/dm_ACH-000239.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000240	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/46b2623e-c3a4-49c4-9532-bbd8c6fa6ff6/call-samtofastq/dm_ACH-000240_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/46b2623e-c3a4-49c4-9532-bbd8c6fa6ff6/call-samtofastq/dm_ACH-000240_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae95a05c-6877-4af8-961b-cf973d330376/call-star/star_out/dm_ACH-000240.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae95a05c-6877-4af8-961b-cf973d330376/call-star/star_out/dm_ACH-000240.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae95a05c-6877-4af8-961b-cf973d330376/call-star/star_out/dm_ACH-000240.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae95a05c-6877-4af8-961b-cf973d330376/call-star/star_out/dm_ACH-000240.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28819.Hs_600.T.3.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28819.Hs_600.T.3.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/fba22d2b-41d3-4410-939d-fad02a738417/call-markduplicates/dm_ACH-000240.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000241	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/a68cedf7-eb8f-445a-8adc-b27c9e9e706e/call-samtofastq/dm_ACH-000241_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/a68cedf7-eb8f-445a-8adc-b27c9e9e706e/call-samtofastq/dm_ACH-000241_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/108fb42b-4510-426b-bee2-69d8e3961eda/call-star/star_out/dm_ACH-000241.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/108fb42b-4510-426b-bee2-69d8e3961eda/call-star/star_out/dm_ACH-000241.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/108fb42b-4510-426b-bee2-69d8e3961eda/call-star/star_out/dm_ACH-000241.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/108fb42b-4510-426b-bee2-69d8e3961eda/call-star/star_out/dm_ACH-000241.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28000.JK-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28000.JK-1.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/d76e116e-9fa1-481a-8750-743c3ceea06e/call-markduplicates/dm_ACH-000241.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000242	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/d1571f97-6ede-416e-b5d5-2f287be74403/call-samtofastq/attempt-2/dm_ACH-000242_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/d1571f97-6ede-416e-b5d5-2f287be74403/call-samtofastq/attempt-2/dm_ACH-000242_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6eb2bd70-a445-444c-b2ce-a57e798582c9/call-star/star_out/dm_ACH-000242.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6eb2bd70-a445-444c-b2ce-a57e798582c9/call-star/star_out/dm_ACH-000242.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6eb2bd70-a445-444c-b2ce-a57e798582c9/call-star/star_out/dm_ACH-000242.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6eb2bd70-a445-444c-b2ce-a57e798582c9/call-star/star_out/dm_ACH-000242.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41706.RT4.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41706.RT4.5.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/07de9cdf-8230-4de9-aaa5-c4f717af1d3b/call-markduplicates/dm_ACH-000242.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000243	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c19770f3-d849-4a5b-8aa4-9872d5b80cc4/call-samtofastq/dm_ACH-000243_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c19770f3-d849-4a5b-8aa4-9872d5b80cc4/call-samtofastq/dm_ACH-000243_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a5b21174-06ea-45a7-a581-8f73b0ed84d5/call-star/star_out/dm_ACH-000243.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a5b21174-06ea-45a7-a581-8f73b0ed84d5/call-star/star_out/dm_ACH-000243.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a5b21174-06ea-45a7-a581-8f73b0ed84d5/call-star/star_out/dm_ACH-000243.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a5b21174-06ea-45a7-a581-8f73b0ed84d5/call-star/star_out/dm_ACH-000243.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41689.DAN-G.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41689.DAN-G.5.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/e1a301d3-662f-4350-b314-4600df6e559e/call-markduplicates/dm_ACH-000243.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000244	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/b1a69e89-25bd-4bce-a8bc-8bd4b9a1b04c/call-samtofastq/dm_ACH-000244_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/b1a69e89-25bd-4bce-a8bc-8bd4b9a1b04c/call-samtofastq/dm_ACH-000244_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/27274179-ae95-48ee-91dc-d59f631d5cbf/call-star/star_out/dm_ACH-000244.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/27274179-ae95-48ee-91dc-d59f631d5cbf/call-star/star_out/dm_ACH-000244.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/27274179-ae95-48ee-91dc-d59f631d5cbf/call-star/star_out/dm_ACH-000244.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/27274179-ae95-48ee-91dc-d59f631d5cbf/call-star/star_out/dm_ACH-000244.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26217.DK-MG.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26217.DK-MG.2.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/09087a68-b468-4aa1-9df8-c8af4d2bd598/call-markduplicates/dm_ACH-000244.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000245	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/2ea47523-1eed-4997-8a92-9ab635aad7ba/call-samtofastq/dm_ACH-000245_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/2ea47523-1eed-4997-8a92-9ab635aad7ba/call-samtofastq/dm_ACH-000245_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/51c128e2-4a7d-4766-a1f1-4d83a6cf6388/call-star/star_out/dm_ACH-000245.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/51c128e2-4a7d-4766-a1f1-4d83a6cf6388/call-star/star_out/dm_ACH-000245.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/51c128e2-4a7d-4766-a1f1-4d83a6cf6388/call-star/star_out/dm_ACH-000245.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/51c128e2-4a7d-4766-a1f1-4d83a6cf6388/call-star/star_out/dm_ACH-000245.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27374.BL-41.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27374.BL-41.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/1401cfda-50e2-46bb-a184-cb9017e2148c/call-markduplicates/dm_ACH-000245.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000246	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/8978bd48-8af7-4f17-9ab9-19f148b98065/call-samtofastq/dm_ACH-000246_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/8978bd48-8af7-4f17-9ab9-19f148b98065/call-samtofastq/dm_ACH-000246_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/31bc7e4f-937b-4c6b-8b6f-7d4b789ac39b/call-star/star_out/dm_ACH-000246.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/31bc7e4f-937b-4c6b-8b6f-7d4b789ac39b/call-star/star_out/dm_ACH-000246.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/31bc7e4f-937b-4c6b-8b6f-7d4b789ac39b/call-star/star_out/dm_ACH-000246.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/31bc7e4f-937b-4c6b-8b6f-7d4b789ac39b/call-star/star_out/dm_ACH-000246.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G41777/SLR23/current/SLR23.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G41777/SLR23/current/SLR23.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/2277ee40-d6d4-4545-8c9a-5f33ec1743ba/call-markduplicates/dm_ACH-000246.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000248	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/b70b298d-3bff-4300-9b51-8e3d126413eb/call-samtofastq/dm_ACH-000248_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/b70b298d-3bff-4300-9b51-8e3d126413eb/call-samtofastq/dm_ACH-000248_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/72401ad8-1b80-4ccb-901f-738de822049e/call-star/star_out/dm_ACH-000248.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/72401ad8-1b80-4ccb-901f-738de822049e/call-star/star_out/dm_ACH-000248.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/72401ad8-1b80-4ccb-901f-738de822049e/call-star/star_out/dm_ACH-000248.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/72401ad8-1b80-4ccb-901f-738de822049e/call-star/star_out/dm_ACH-000248.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27249.AU565.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27249.AU565.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/38805539-de41-4252-86ec-abbfed7f8a31/call-markduplicates/dm_ACH-000248.Aligned.sortedByCoord.out.md.bam					
